year,age,f
1952,9,0.0022749193
1953,9,0.002641607625
1954,9,0.003380092525
1955,9,0.00327748655
1956,9,0.002531764675
1957,9,0.0040919449
1958,9,0.00550115865
1959,9,0.00599007275
1960,9,0.00608522525
1961,9,0.0072177105
1962,9,0.00967701825
1963,9,0.0078178495
1964,9,0.0074273205
1965,9,0.0077345885
1966,9,0.00974516125
1967,9,0.00718950225
1968,9,0.008514909
1969,9,0.00860807925
1970,9,0.012134343
1971,9,0.01028577575
1972,9,0.01037258075
1973,9,0.015136029
1974,9,0.01579059125
1975,9,0.01427698775
1976,9,0.01849940225
1977,9,0.0199871125
1978,9,0.022779716
1979,9,0.0287067955
1980,9,0.029941307
1981,9,0.02590915325
1982,9,0.02167826125
1983,9,0.025461822
1984,9,0.0240207245
1985,9,0.0296238365
1986,9,0.0257543625
1987,9,0.026610833
1988,9,0.0277340895
1989,9,0.02682742075
1990,9,0.0332577
1991,9,0.0302468245
1992,9,0.03685366375
1993,9,0.0365807665
1994,9,0.045728216
1995,9,0.04657969675
1996,9,0.0506414585
1997,9,0.05628366
1998,9,0.062709735
1999,9,0.04599489225
2000,9,0.05688133
2001,9,0.062067515
2002,9,0.056108855
2003,9,0.0566906775
2004,9,0.0630790725
2005,9,0.0614464
2006,9,0.05418686
2007,9,0.062596215
2008,9,0.0660221975
2009,9,0.05352529
2010,9,0.0623662775
2011,9,0.0601695425
2012,9,0.08914267
2013,9,0.06931228
2014,9,0.09691209
2015,9,0.0843268125
2016,9,0.0726565325
2017,9,0.07601485
2018,9,0.0760908325
2019,9,0.084792735
2020,9,0.0612322775
2021,9,0.0641819
1952,10,0.0022944553
1953,10,0.002641081175
1954,10,0.003378103875
1955,10,0.0032801454
1956,10,0.0025278976
1957,10,0.004107951425
1958,10,0.005488101475
1959,10,0.00596108825
1960,10,0.006073893
1961,10,0.007126928
1962,10,0.009453342
1963,10,0.007817527
1964,10,0.007132994
1965,10,0.00760232875
1966,10,0.00962959525
1967,10,0.00691119075
1968,10,0.00861600175
1969,10,0.00844020475
1970,10,0.0115088875
1971,10,0.00985463575
1972,10,0.0101382015
1973,10,0.014354816
1974,10,0.01527345675
1975,10,0.01384792475
1976,10,0.01682835325
1977,10,0.0202753975
1978,10,0.02117550725
1979,10,0.02700645825
1980,10,0.02910495
1981,10,0.0242415865
1982,10,0.021378257
1983,10,0.024856497
1984,10,0.02285878225
1985,10,0.02716784575
1986,10,0.02437447675
1987,10,0.02501958875
1988,10,0.02674561675
1989,10,0.0255222515
1990,10,0.03188777175
1991,10,0.029432309
1992,10,0.0338427285
1993,10,0.037615778
1994,10,0.0430205055
1995,10,0.04514371225
1996,10,0.0464381075
1997,10,0.0530716375
1998,10,0.0629288625
1999,10,0.042185123
2000,10,0.0576481
2001,10,0.0594199
2002,10,0.05514189125
2003,10,0.054688925
2004,10,0.0590233625
2005,10,0.0580746725
2006,10,0.0516944575
2007,10,0.05576205
2008,10,0.0663970725
2009,10,0.0521546325
2010,10,0.059884265
2011,10,0.05781502
2012,10,0.0883392825
2013,10,0.0630076025
2014,10,0.0922090525
2015,10,0.078911805
2016,10,0.0693394675
2017,10,0.0754184375
2018,10,0.07230344
2019,10,0.0797168825
2020,10,0.058956295
2021,10,0.061347625
