year,season,area,age,n
1979,3,5,2,2256760
1979,3,5,3,166027000
1979,3,5,4,211479000
1979,3,5,5,258138000
1979,3,5,6,6404890
1979,3,5,7,15294300
1979,3,5,8,11124400
1979,3,5,9,6471700
1979,3,5,10,1413510
1979,3,5,11,4676260
1979,3,5,12,3612200
1979,3,5,13,1628820
1979,3,5,14,1201950
1979,3,5,15,1549990
1979,3,5,16,15364300
1980,3,5,1,85599000
1980,3,5,2,9333840
1980,3,5,3,2697860
1980,3,5,4,28157600
1980,3,5,5,14554200
1980,3,5,6,3208460
1980,3,5,7,36515200
1980,3,5,8,48811300
1980,3,5,9,61794200
1980,3,5,10,2235220
1980,3,5,11,6555570
1980,3,5,12,5352480
1980,3,5,13,2171720
1980,3,5,14,553370
1980,3,5,15,1711690
1980,3,5,16,8156560
1981,3,5,1,9000220
1981,3,5,2,908315
1981,3,5,3,441007000
1981,3,5,4,12538200
1981,3,5,5,9445790
1981,3,5,6,4894670
1981,3,5,7,8642050
1981,3,5,8,11029600
1981,3,5,9,4518710
1981,3,5,10,1243800
1981,3,5,11,10481700
1981,3,5,12,14275300
1981,3,5,13,17202600
1981,3,5,14,776449
1981,3,5,15,2453970
1981,3,5,16,6685530
1982,3,5,1,6802270
1982,3,5,2,2460320
1982,3,5,3,367309000
1982,3,5,4,20000600
1982,3,5,5,2429170
1982,3,5,6,8957030
1982,3,5,7,90471400
1982,3,5,8,4976840
1982,3,5,9,2709050
1982,3,5,10,2354100
1982,3,5,11,3307170
1982,3,5,12,4464100
1982,3,5,13,1624170
1982,3,5,14,444048
1982,3,5,15,3209140
1982,3,5,16,13219700
1983,3,5,1,6365500
1983,3,5,2,1637480
1983,3,5,3,488055000
1983,3,5,4,33163400
1983,3,5,5,9611520
1983,3,5,6,3022220
1983,3,5,7,76096100
1983,3,5,8,7385520
1983,3,5,9,1100020
1983,3,5,10,3635590
1983,3,5,11,24769300
1983,3,5,12,2107790
1983,3,5,13,910518
1983,3,5,14,966013
1983,3,5,15,1126220
1983,3,5,16,7862700
1984,3,5,1,17046400
1984,3,5,2,24666500
1984,3,5,3,487193000
1984,3,5,4,34571700
1984,3,5,5,4951220
1984,3,5,6,4567370
1984,3,5,7,98302600
1984,3,5,8,13032000
1984,3,5,9,3417090
1984,3,5,10,1598050
1984,3,5,11,20902500
1984,3,5,12,2900220
1984,3,5,13,479214
1984,3,5,14,1318140
1984,3,5,15,7364650
1984,3,5,16,4676090
1985,3,5,1,4670600
1985,3,5,2,3111590
1985,3,5,3,194971000
1985,3,5,4,17698700
1985,3,5,5,7970760
1985,3,5,6,4805970
1985,3,5,7,99838800
1985,3,5,8,12444100
1985,3,5,9,2597340
1985,3,5,10,2448970
1985,3,5,11,26386000
1985,3,5,12,5162880
1985,3,5,13,1190790
1985,3,5,14,668755
1985,3,5,15,6168210
1985,3,5,16,5736050
1986,3,5,1,7029000
1986,3,5,2,3956350
1986,3,5,3,191349000
1986,3,5,4,26864600
1986,3,5,5,7453880
1986,3,5,6,1520640
1986,3,5,7,37714500
1986,3,5,8,8900840
1986,3,5,9,2599860
1986,3,5,10,1420190
1986,3,5,11,27329900
1986,3,5,12,4688370
1986,3,5,13,1117960
1986,3,5,14,1012330
1986,3,5,15,7561420
1986,3,5,16,6450340
1987,3,5,1,92644400
1987,3,5,2,5381000
1987,3,5,3,9656570
1987,3,5,4,8369890
1987,3,5,5,6646320
1987,3,5,6,1818570
1987,3,5,7,44522600
1987,3,5,8,9096020
1987,3,5,9,3592030
1987,3,5,10,671827
1987,3,5,11,9628210
1987,3,5,12,3857810
1987,3,5,13,801400
1987,3,5,14,447654
1987,3,5,15,7837710
1987,3,5,16,6845840
1988,3,5,1,23683100
1988,3,5,2,8453050
1988,3,5,3,204022000
1988,3,5,4,22800900
1988,3,5,5,16569700
1988,3,5,6,4035650
1988,3,5,7,9822480
1988,3,5,8,3809240
1988,3,5,9,2932730
1988,3,5,10,794345
1988,3,5,11,13827200
1988,3,5,12,3356380
1988,3,5,13,1615370
1988,3,5,14,262611
1988,3,5,15,2678160
1988,3,5,16,6595620
1989,3,5,1,12683500
1989,3,5,2,3120050
1989,3,5,3,2714390
1989,3,5,4,17147800
1989,3,5,5,5809340
1989,3,5,6,5103000
1989,3,5,7,41012300
1989,3,5,8,10199100
1989,3,5,9,6105280
1989,3,5,10,2043360
1989,3,5,11,4166100
1989,3,5,12,1721750
1989,3,5,13,1199880
1989,3,5,14,313883
1989,3,5,15,4430710
1989,3,5,16,4980130
1990,3,5,1,173618000
1990,3,5,2,36131400
1990,3,5,3,2983720
1990,3,5,4,23972500
1990,3,5,5,5578190
1990,3,5,6,950987
1990,3,5,7,9522140
1990,3,5,8,6233740
1990,3,5,9,2127120
1990,3,5,10,2264280
1990,3,5,11,11256300
1990,3,5,12,3867810
1990,3,5,13,2287180
1990,3,5,14,797718
1990,3,5,15,1460040
1990,3,5,16,4251200
1991,3,5,1,15787600
1991,3,5,2,33612900
1991,3,5,3,606767
1991,3,5,4,12384900
1991,3,5,5,12591100
1991,3,5,6,7536750
1991,3,5,7,4301100
1991,3,5,8,4879410
1991,3,5,9,1956110
1991,3,5,10,415164
1991,3,5,11,3446260
1991,3,5,12,2264810
1991,3,5,13,713516
1991,3,5,14,874408
1991,3,5,15,3206700
1991,3,5,16,4332090
1992,3,5,1,898952000
1992,3,5,2,606904
1992,3,5,3,34257800
1992,3,5,4,68646100
1992,3,5,5,8433920
1992,3,5,6,4881840
1992,3,5,7,4938240
1992,3,5,8,3862490
1992,3,5,9,3716330
1992,3,5,10,2749130
1992,3,5,11,2128680
1992,3,5,12,1509340
1992,3,5,13,691673
1992,3,5,14,166072
1992,3,5,15,1170500
1992,3,5,16,3979650
1993,3,5,1,450672000
1993,3,5,2,60873600
1993,3,5,3,29890600
1993,3,5,4,33234500
1993,3,5,5,70130500
1993,3,5,6,4240200
1993,3,5,7,9256530
1993,3,5,8,14156400
1993,3,5,9,3065840
1993,3,5,10,2121170
1993,3,5,11,2616150
1993,3,5,12,1655030
1993,3,5,13,1245420
1993,3,5,14,996334
1993,3,5,15,867753
1993,3,5,16,2685980
1994,3,5,1,203517000
1994,3,5,2,103998000
1994,3,5,3,32896900
1994,3,5,4,41251200
1994,3,5,5,41687300
1994,3,5,6,9181440
1994,3,5,7,11462200
1994,3,5,8,9108390
1994,3,5,9,16199800
1994,3,5,10,2245940
1994,3,5,11,3303460
1994,3,5,12,3909160
1994,3,5,13,1022440
1994,3,5,14,815731
1994,3,5,15,1043860
1994,3,5,16,2709110
1995,3,5,1,77137800
1995,3,5,2,4796970
1995,3,5,3,3924400
1995,3,5,4,7621960
1995,3,5,5,18774200
1995,3,5,6,14142300
1995,3,5,7,9585610
1995,3,5,8,9079810
1995,3,5,9,9901670
1995,3,5,10,2495760
1995,3,5,11,4531920
1995,3,5,12,2869950
1995,3,5,13,4163450
1995,3,5,14,882372
1995,3,5,15,1108320
1995,3,5,16,2971880
1996,3,5,1,765239000
1996,3,5,2,166034000
1996,3,5,3,72943100
1996,3,5,4,4764510
1996,3,5,5,4377090
1996,3,5,6,2959240
1996,3,5,7,5255010
1996,3,5,8,2741890
1996,3,5,9,4781520
1996,3,5,10,3619090
1996,3,5,11,2920670
1996,3,5,12,2398210
1996,3,5,13,2533710
1996,3,5,14,685168
1996,3,5,15,1546100
1996,3,5,16,3422920
1997,3,5,1,573874000
1997,3,5,2,90432800
1997,3,5,3,31342700
1997,3,5,4,19573800
1997,3,5,5,55959900
1997,3,5,6,23170700
1997,3,5,7,13855500
1997,3,5,8,4160180
1997,3,5,9,1427490
1997,3,5,10,1815400
1997,3,5,11,2423340
1997,3,5,12,1300840
1997,3,5,13,1720890
1997,3,5,14,1223490
1997,3,5,15,1024630
1997,3,5,16,3511130
1998,3,5,1,713830000
1998,3,5,2,72801800
1998,3,5,3,18237000
1998,3,5,4,16057400
1998,3,5,5,38035300
1998,3,5,6,12386400
1998,3,5,7,11275400
1998,3,5,8,5234040
1998,3,5,9,12785300
1998,3,5,10,6190420
1998,3,5,11,3860940
1998,3,5,12,2121160
1998,3,5,13,474962
1998,3,5,14,759677
1998,3,5,15,913747
1998,3,5,16,3033690
1999,3,5,1,783013000
1999,3,5,2,62795200
1999,3,5,3,32575600
1999,3,5,4,33836600
1999,3,5,5,48041700
1999,3,5,6,10669700
1999,3,5,7,8979670
1999,3,5,8,5900580
1999,3,5,9,8372340
1999,3,5,10,3263630
1999,3,5,11,4436530
1999,3,5,12,1668160
1999,3,5,13,3528920
1999,3,5,14,1847380
1999,3,5,15,1175730
1999,3,5,16,2705140
2000,3,5,1,989308000
2000,3,5,2,157073000
2000,3,5,3,13495500
2000,3,5,4,18870800
2000,3,5,5,53412300
2000,3,5,6,10132200
2000,3,5,7,6779960
2000,3,5,8,10085400
2000,3,5,9,10977600
2000,3,5,10,3823330
2000,3,5,11,3369530
2000,3,5,12,2497230
2000,3,5,13,2224000
2000,3,5,14,941356
2000,3,5,15,1602550
2000,3,5,16,3486460
2001,3,5,1,966681000
2001,3,5,2,295485000
2001,3,5,3,38198900
2001,3,5,4,39691700
2001,3,5,5,74517800
2001,3,5,6,20431200
2001,3,5,7,11827000
2001,3,5,8,5107840
2001,3,5,9,12936900
2001,3,5,10,3405680
2001,3,5,11,2056440
2001,3,5,12,3756980
2001,3,5,13,3170160
2001,3,5,14,1536050
2001,3,5,15,1268260
2001,3,5,16,3711430
2002,3,5,1,1122670000
2002,3,5,2,575115000
2002,3,5,3,282883000
2002,3,5,4,150780000
2002,3,5,5,79273200
2002,3,5,6,41368700
2002,3,5,7,11634700
2002,3,5,8,9321350
2002,3,5,9,18241800
2002,3,5,10,5736470
2002,3,5,11,4380180
2002,3,5,12,1803730
2002,3,5,13,3859360
2002,3,5,14,1189130
2002,3,5,15,674392
2002,3,5,16,4785490
2003,3,5,1,210004000
2003,3,5,2,171184000
2003,3,5,3,9381330
2003,3,5,4,7202760
2003,3,5,5,85697400
2003,3,5,6,81698100
2003,3,5,7,55153100
2003,3,5,8,32142000
2003,3,5,9,18247400
2003,3,5,10,10187000
2003,3,5,11,4270620
2003,3,5,12,2741220
2003,3,5,13,5145580
2003,3,5,14,1739460
2003,3,5,15,1447350
2003,3,5,16,4058680
2004,3,5,1,915162000
2004,3,5,2,498492000
2004,3,5,3,66552300
2004,3,5,4,90879300
2004,3,5,5,15939800
2004,3,5,6,20744600
2004,3,5,7,5748550
2004,3,5,8,2879620
2004,3,5,9,19281900
2004,3,5,10,19501800
2004,3,5,11,14615300
2004,3,5,12,8547140
2004,3,5,13,4834740
2004,3,5,14,2757520
2004,3,5,15,1496400
2004,3,5,16,4634180
2005,3,5,1,492878000
2005,3,5,2,139293000
2005,3,5,3,72016700
2005,3,5,4,53784100
2005,3,5,5,73261700
2005,3,5,6,69359500
2005,3,5,7,14718600
2005,3,5,8,19881400
2005,3,5,9,4014960
2005,3,5,10,5100090
2005,3,5,11,2811240
2005,3,5,12,1265580
2005,3,5,13,5330230
2005,3,5,14,5357790
2005,3,5,15,4305510
2005,3,5,16,6643090
2006,3,5,1,409981000
2006,3,5,2,224649000
2006,3,5,3,58794100
2006,3,5,4,67552300
2006,3,5,5,35162500
2006,3,5,6,17744600
2006,3,5,7,17332900
2006,3,5,8,11622600
2006,3,5,9,17122400
2006,3,5,10,16916300
2006,3,5,11,4479690
2006,3,5,12,5471770
2006,3,5,13,1141380
2006,3,5,14,1372330
2006,3,5,15,1120790
2006,3,5,16,6816990
2007,3,5,1,574611000
2007,3,5,2,185893000
2007,3,5,3,56606000
2007,3,5,4,43252600
2007,3,5,5,29354600
2007,3,5,6,26314700
2007,3,5,7,11948500
2007,3,5,8,15606200
2007,3,5,9,7931090
2007,3,5,10,4448340
2007,3,5,11,5700280
2007,3,5,12,3155010
2007,3,5,13,4639830
2007,3,5,14,4570400
2007,3,5,15,1424250
2007,3,5,16,4719850
2008,3,5,1,469148000
2008,3,5,2,179887000
2008,3,5,3,47381700
2008,3,5,4,27126800
2008,3,5,5,38951700
2008,3,5,6,23798500
2008,3,5,7,11503400
2008,3,5,8,10811900
2008,3,5,9,6939790
2008,3,5,10,6164690
2008,3,5,11,3470060
2008,3,5,12,4662720
2008,3,5,13,2109480
2008,3,5,14,1246550
2008,3,5,15,1878200
2008,3,5,16,5334260
2009,3,5,1,558601000
2009,3,5,2,199105000
2009,3,5,3,82265200
2009,3,5,4,51521500
2009,3,5,5,27519000
2009,3,5,6,18289600
2009,3,5,7,10623200
2009,3,5,8,5483640
2009,3,5,9,9498410
2009,3,5,10,6262350
2009,3,5,11,3433860
2009,3,5,12,3495930
2009,3,5,13,1982130
2009,3,5,14,1650330
2009,3,5,15,1103830
2009,3,5,16,4674850
2010,3,5,1,505498000
2010,3,5,2,143178000
2010,3,5,3,51927200
2010,3,5,4,31065700
2010,3,5,5,38970100
2010,3,5,6,22556000
2010,3,5,7,15507900
2010,3,5,8,10508700
2010,3,5,9,6245620
2010,3,5,10,4344410
2010,3,5,11,3404780
2010,3,5,12,1470150
2010,3,5,13,2863770
2010,3,5,14,1858940
2010,3,5,15,1113280
2010,3,5,16,4085040
2011,3,5,1,384376000
2011,3,5,2,105412000
2011,3,5,3,41237400
2011,3,5,4,47753400
2011,3,5,5,34946700
2011,3,5,6,16357900
2011,3,5,7,10450900
2011,3,5,8,8008270
2011,3,5,9,9614350
2011,3,5,10,5642130
2011,3,5,11,4316350
2011,3,5,12,2842110
2011,3,5,13,1733450
2011,3,5,14,1186450
2011,3,5,15,1141130
2011,3,5,16,3658770
2012,3,5,1,706299000
2012,3,5,2,194664000
2012,3,5,3,22547800
2012,3,5,4,20855900
2012,3,5,5,22043300
2012,3,5,6,11955000
2012,3,5,7,8409450
2012,3,5,8,10035100
2012,3,5,9,8494690
2012,3,5,10,4377670
2012,3,5,11,3013640
2012,3,5,12,2659530
2012,3,5,13,2858760
2012,3,5,14,1591450
2012,3,5,15,1290840
2012,3,5,16,3192980
2013,3,5,1,610832000
2013,3,5,2,151677000
2013,3,5,3,58045200
2013,3,5,4,46850500
2013,3,5,5,50281400
2013,3,5,6,22955600
2013,3,5,7,6340440
2013,3,5,8,5300620
2013,3,5,9,5148870
2013,3,5,10,3099770
2013,3,5,11,2600140
2013,3,5,12,2928190
2013,3,5,13,2656780
2013,3,5,14,1414010
2013,3,5,15,972791
2013,3,5,16,3775430
2014,3,5,1,315190000
2014,3,5,2,164305000
2014,3,5,3,64296700
2014,3,5,4,43850700
2014,3,5,5,38093700
2014,3,5,6,15071700
2014,3,5,7,11076200
2014,3,5,8,12006200
2014,3,5,9,11562200
2014,3,5,10,6127200
2014,3,5,11,2306370
2014,3,5,12,1712760
2014,3,5,13,1432940
2014,3,5,14,863480
2014,3,5,15,832129
2014,3,5,16,3801720
2015,3,5,1,295295000
2015,3,5,2,98888200
2015,3,5,3,31703800
2015,3,5,4,18836200
2015,3,5,5,17526300
2015,3,5,6,16207800
2015,3,5,7,12701700
2015,3,5,8,10350200
2015,3,5,9,8911590
2015,3,5,10,3667510
2015,3,5,11,3040930
2015,3,5,12,3985320
2015,3,5,13,3139120
2015,3,5,14,1871990
2015,3,5,15,863575
2015,3,5,16,2720780
2016,3,5,1,328815000
2016,3,5,2,75734600
2016,3,5,3,19434900
2016,3,5,4,29000200
2016,3,5,5,15395400
2016,3,5,6,9039390
2016,3,5,7,7210200
2016,3,5,8,5093030
2016,3,5,9,4411240
2016,3,5,10,3966110
2016,3,5,11,3609160
2016,3,5,12,3179860
2016,3,5,13,2541730
2016,3,5,14,1005240
2016,3,5,15,912550
2016,3,5,16,3973650
2017,3,5,1,458258000
2017,3,5,2,91111000
2017,3,5,3,14870200
2017,3,5,4,18488900
2017,3,5,5,13507600
2017,3,5,6,5230800
2017,3,5,7,4300950
2017,3,5,8,5292360
2017,3,5,9,3871400
2017,3,5,10,2524850
2017,3,5,11,2395420
2017,3,5,12,1780740
2017,3,5,13,1315460
2017,3,5,14,1069830
2017,3,5,15,1083030
2017,3,5,16,3527820
2018,3,5,1,326696000
2018,3,5,2,86272000
2018,3,5,3,8930430
2018,3,5,4,17313300
2018,3,5,5,19204100
2018,3,5,6,6608440
2018,3,5,7,3179100
2018,3,5,8,3477660
2018,3,5,9,3296870
2018,3,5,10,1704960
2018,3,5,11,1464740
2018,3,5,12,1372750
2018,3,5,13,1241110
2018,3,5,14,814960
2018,3,5,15,853662
2018,3,5,16,2812790
2019,3,5,1,134521000
2019,3,5,2,49107100
2019,3,5,3,11584300
2019,3,5,4,27901400
2019,3,5,5,13413200
2019,3,5,6,4975430
2019,3,5,7,4010270
2019,3,5,8,4933040
2019,3,5,9,4691450
2019,3,5,10,1957210
2019,3,5,11,1043400
2019,3,5,12,1038070
2019,3,5,13,1022000
2019,3,5,14,635277
2019,3,5,15,530215
2019,3,5,16,2341110
2020,3,5,1,328370000
2020,3,5,2,97294300
2020,3,5,3,20710100
2020,3,5,4,4199150
2020,3,5,5,1826210
2020,3,5,6,2409730
2020,3,5,7,2891410
2020,3,5,8,6416600
2020,3,5,9,2881030
2020,3,5,10,1304810
2020,3,5,11,1376400
2020,3,5,12,1574770
2020,3,5,13,1307100
2020,3,5,14,559446
2020,3,5,15,307777
2020,3,5,16,1676540
2021,3,5,1,172295000
2021,3,5,2,46222700
2021,3,5,3,7421980
2021,3,5,4,13692900
2021,3,5,5,14521200
2021,3,5,6,6058050
2021,3,5,7,3612600
2021,3,5,8,1046000
2021,3,5,9,875498
2021,3,5,10,1236580
2021,3,5,11,1442350
2021,3,5,12,2628540
2021,3,5,13,975650
2021,3,5,14,459828
2021,3,5,15,527245
2021,3,5,16,1918790
2022,3,5,1,336256000
2022,3,5,2,58825900
2022,3,5,3,9641510
2022,3,5,4,12873700
2022,3,5,5,3358400
2022,3,5,6,1192400
2022,3,5,7,1723220
2022,3,5,8,5747630
2022,3,5,9,3079330
2022,3,5,10,1396240
2022,3,5,11,945567
2022,3,5,12,321082
2022,3,5,13,415106
2022,3,5,14,520835
2022,3,5,15,595317
2022,3,5,16,2197020
2023,3,5,1,336256000
2023,3,5,2,62101700
2023,3,5,3,14018700
2023,3,5,4,23663400
2023,3,5,5,13900900
2023,3,5,6,3888790
2023,3,5,7,2159850
2023,3,5,8,4018280
2023,3,5,9,1249140
2023,3,5,10,357047
2023,3,5,11,693524
2023,3,5,12,3087320
2023,3,5,13,976266
2023,3,5,14,428694
2023,3,5,15,310997
2023,3,5,16,1570300
2024,3,5,1,336256000
2024,3,5,2,63969700
2024,3,5,3,14984900
2024,3,5,4,22498700
2024,3,5,5,15383300
2024,3,5,6,5274670
2024,3,5,7,3211460
2024,3,5,8,8172560
2024,3,5,9,3597920
2024,3,5,10,1457710
2024,3,5,11,844514
2024,3,5,12,1536420
2024,3,5,13,621958
2024,3,5,14,125772
2024,3,5,15,276313
2024,3,5,16,2636250
1972,4,5,1,25223500
1972,4,5,2,284762000
1972,4,5,3,145434000
1972,4,5,4,3635920
1972,4,5,5,24209300
1972,4,5,6,57746800
1972,4,5,7,37969700
1972,4,5,8,10391900
1972,4,5,9,10659200
1972,4,5,10,15790800
1972,4,5,11,11093000
1972,4,5,12,5752710
1972,4,5,13,4165860
1972,4,5,14,4831600
1972,4,5,15,3504620
1972,4,5,16,6897070
1973,4,5,1,3871140000
1973,4,5,2,1930250000
1973,4,5,3,4246310
1973,4,5,4,5822320
1973,4,5,5,24164900
1973,4,5,6,48418600
1973,4,5,7,31355600
1973,4,5,8,8622240
1973,4,5,9,9525130
1973,4,5,10,15495100
1973,4,5,11,10932700
1973,4,5,12,5442920
1973,4,5,13,4004680
1973,4,5,14,4774070
1973,4,5,15,3461440
1973,4,5,16,8993730
1974,4,5,1,1167840
1974,4,5,2,93685200
1974,4,5,3,12337100
1974,4,5,4,5237190
1974,4,5,5,364087000
1974,4,5,6,311197000
1974,4,5,7,5539340
1974,4,5,8,8658260
1974,4,5,9,9400890
1974,4,5,10,13387700
1974,4,5,11,9296200
1974,4,5,12,4780780
1974,4,5,13,3655810
1974,4,5,14,4716590
1974,4,5,15,3432260
1974,4,5,16,9609830
1975,4,5,1,9349.05
1975,4,5,2,1894930000
1975,4,5,3,4679930
1975,4,5,4,167922000
1975,4,5,5,7755990
1975,4,5,6,18519900
1975,4,5,7,3182460
1975,4,5,8,8416850
1975,4,5,9,88023100
1975,4,5,10,79163000
1975,4,5,11,3424150
1975,4,5,12,4628940
1975,4,5,13,3622790
1975,4,5,14,4144590
1975,4,5,15,2967610
1975,4,5,16,9443730
1976,4,5,1,94445800
1976,4,5,2,52647400
1976,4,5,3,3850900
1976,4,5,4,7773850
1976,4,5,5,13231600
1976,4,5,6,308911000
1976,4,5,7,2677420
1976,4,5,8,42291400
1976,4,5,9,3762760
1976,4,5,10,5394930
1976,4,5,11,1047850
1976,4,5,12,4744470
1976,4,5,13,24962000
1976,4,5,14,22672100
1976,4,5,15,1745320
1976,4,5,16,9071720
1977,4,5,1,57164800
1977,4,5,2,40221200
1977,4,5,3,7167590
1977,4,5,4,4888290
1977,4,5,5,14469200
1977,4,5,6,12354700
1977,4,5,7,4611140
1977,4,5,8,7127890
1977,4,5,9,6373320
1977,4,5,10,77563500
1977,4,5,11,1361300
1977,4,5,12,13033400
1977,4,5,13,1622350
1977,4,5,14,1639140
1977,4,5,15,362981
1977,4,5,16,20022900
1978,4,5,1,1566660000
1978,4,5,2,1150100000
1978,4,5,3,10074300
1978,4,5,4,7202350
1978,4,5,5,14864800
1978,4,5,6,14518300
1978,4,5,7,2634390
1978,4,5,8,8531810
1978,4,5,9,6244400
1978,4,5,10,3807130
1978,4,5,11,2257110
1978,4,5,12,3111690
1978,4,5,13,2803300
1978,4,5,14,21663200
1978,4,5,15,627296
1978,4,5,16,11887700
1979,4,5,1,827627
1979,4,5,2,48816100
1979,4,5,3,1517860
1979,4,5,4,113036000
1979,4,5,5,147546000
1979,4,5,6,186672000
1979,4,5,7,4918850
1979,4,5,8,11887100
1979,4,5,9,8729440
1979,4,5,10,4990410
1979,4,5,11,1115100
1979,4,5,12,3654460
1979,4,5,13,2848420
1979,4,5,14,1287490
1979,4,5,15,948344
1979,4,5,16,13223500
1980,4,5,1,5018000
1980,4,5,2,35810500
1980,4,5,3,5608440
1980,4,5,4,2683460
1980,4,5,5,20061500
1980,4,5,6,10653000
1980,4,5,7,2404320
1980,4,5,8,27320600
1980,4,5,9,36872100
1980,4,5,10,46926500
1980,4,5,11,1743310
1980,4,5,12,5108930
1980,4,5,13,4203950
1980,4,5,14,1687090
1980,4,5,15,434280
1980,4,5,16,7700050
1981,4,5,1,2234970
1981,4,5,2,4143190
1981,4,5,3,1521440
1981,4,5,4,299133000
1981,4,5,5,9131610
1981,4,5,6,6905380
1981,4,5,7,3727240
1981,4,5,8,6555510
1981,4,5,9,8533240
1981,4,5,10,3513660
1981,4,5,11,963059
1981,4,5,12,8082580
1981,4,5,13,11045900
1981,4,5,14,13306000
1981,4,5,15,610140
1981,4,5,16,7169030
1982,4,5,1,3379700
1982,4,5,2,4952240
1982,4,5,3,1622060
1982,4,5,4,248732000
1982,4,5,5,14600700
1982,4,5,6,1833050
1982,4,5,7,6708800
1982,4,5,8,67773700
1982,4,5,9,3887100
1982,4,5,10,2090310
1982,4,5,11,1829410
1982,4,5,12,2551750
1982,4,5,13,3497740
1982,4,5,14,1275770
1982,4,5,15,345991
1982,4,5,16,12783500
1983,4,5,1,2415860
1983,4,5,2,3106870
1983,4,5,3,1221550
1983,4,5,4,330579000
1983,4,5,5,23986400
1983,4,5,6,7172550
1983,4,5,7,2289320
1983,4,5,8,57043100
1983,4,5,9,5776580
1983,4,5,10,861451
1983,4,5,11,2802490
1983,4,5,12,19057300
1983,4,5,13,1665290
1983,4,5,14,712230
1983,4,5,15,754186
1983,4,5,16,7019010
1984,4,5,1,124902
1984,4,5,2,8421900
1984,4,5,3,14979600
1984,4,5,4,330100000
1984,4,5,5,25063800
1984,4,5,6,3735660
1984,4,5,7,3459070
1984,4,5,8,73708500
1984,4,5,9,10100300
1984,4,5,10,2653830
1984,4,5,11,1240650
1984,4,5,12,16096300
1984,4,5,13,2292830
1984,4,5,14,377909
1984,4,5,15,1025040
1984,4,5,16,9382830
1985,4,5,1,856607
1985,4,5,2,2198560
1985,4,5,3,1812840
1985,4,5,4,129954000
1985,4,5,5,12847600
1985,4,5,6,5818530
1985,4,5,7,3600590
1985,4,5,8,74447200
1985,4,5,9,9617300
1985,4,5,10,2012680
1985,4,5,11,1888300
1985,4,5,12,20196700
1985,4,5,13,4027540
1985,4,5,14,927875
1985,4,5,15,518970
1985,4,5,16,9225440
1986,4,5,1,1870100
1986,4,5,2,3380340
1986,4,5,3,3173580
1986,4,5,4,127462000
1986,4,5,5,19077700
1986,4,5,6,5641910
1986,4,5,7,1138050
1986,4,5,8,28008800
1986,4,5,9,6868490
1986,4,5,10,1980500
1986,4,5,11,1095080
1986,4,5,12,20865800
1986,4,5,13,3656720
1986,4,5,14,868528
1986,4,5,15,782211
1986,4,5,16,10816500
1987,4,5,1,8581010
1987,4,5,2,35632600
1987,4,5,3,2554100
1987,4,5,4,6264270
1987,4,5,5,5441250
1987,4,5,6,4653920
1987,4,5,7,1423920
1987,4,5,8,32085400
1987,4,5,9,6795350
1987,4,5,10,2740520
1987,4,5,11,503308
1987,4,5,12,7158580
1987,4,5,13,2932680
1987,4,5,14,602284
1987,4,5,15,339330
1987,4,5,16,11068500
1988,4,5,1,2922190
1988,4,5,2,13386100
1988,4,5,3,9931390
1988,4,5,4,132824000
1988,4,5,5,20617000
1988,4,5,6,12218400
1988,4,5,7,3086040
1988,4,5,8,7439070
1988,4,5,9,2982550
1988,4,5,10,2281010
1988,4,5,11,636400
1988,4,5,12,10586500
1988,4,5,13,2619970
1988,4,5,14,1270210
1988,4,5,15,203190
1988,4,5,16,7176440
1989,4,5,1,256541000
1989,4,5,2,5747970
1989,4,5,3,1181410
1989,4,5,4,2618660
1989,4,5,5,10865400
1989,4,5,6,4297460
1989,4,5,7,4383490
1989,4,5,8,29416000
1989,4,5,9,8284770
1989,4,5,10,4607410
1989,4,5,11,1537790
1989,4,5,12,3116240
1989,4,5,13,1317570
1989,4,5,14,912042
1989,4,5,15,241585
1989,4,5,16,7085190
1990,4,5,1,149511000
1990,4,5,2,69050000
1990,4,5,3,15027800
1990,4,5,4,2562240
1990,4,5,5,15342000
1990,4,5,6,3880240
1990,4,5,7,691915
1990,4,5,8,6927670
1990,4,5,9,4589480
1990,4,5,10,1626690
1990,4,5,11,1818480
1990,4,5,12,8353430
1990,4,5,13,3045730
1990,4,5,14,1740060
1990,4,5,15,601543
1990,4,5,16,4307220
1991,4,5,1,667461000
1991,4,5,2,7392020
1991,4,5,3,9936800
1991,4,5,4,706344
1991,4,5,5,7451460
1991,4,5,6,8524500
1991,4,5,7,5317130
1991,4,5,8,3114910
1991,4,5,9,3480330
1991,4,5,10,1412050
1991,4,5,11,303372
1991,4,5,12,2501970
1991,4,5,13,1657310
1991,4,5,14,531940
1991,4,5,15,667206
1991,4,5,16,5562070
1992,4,5,1,254585000
1992,4,5,2,350265000
1992,4,5,3,814496
1992,4,5,4,21638900
1992,4,5,5,44897300
1992,4,5,6,5979540
1992,4,5,7,3536690
1992,4,5,8,3673240
1992,4,5,9,2898360
1992,4,5,10,2817110
1992,4,5,11,2088690
1992,4,5,12,1621580
1992,4,5,13,1146540
1992,4,5,14,525201
1992,4,5,15,126583
1992,4,5,16,3937590
1993,4,5,1,345487000
1993,4,5,2,182645000
1993,4,5,3,30184200
1993,4,5,4,21342500
1993,4,5,5,25190900
1993,4,5,6,49551000
1993,4,5,7,3223570
1993,4,5,8,6915330
1993,4,5,9,10608800
1993,4,5,10,2328490
1993,4,5,11,1619030
1993,4,5,12,2006470
