age,year,area,f
16,1992,3,0.070337482
1,1993,3,0.035483696
2,1993,3,0.17096059
3,1993,3,0.21816986
4,1993,3,0.19357878
5,1993,3,0.15090057
6,1993,3,0.12475192
7,1993,3,0.1102252
8,1993,3,0.10193608
9,1993,3,0.097405091
10,1993,3,0.094314428
11,1993,3,0.092601825
12,1993,3,0.091533039
13,1993,3,0.090738839
14,1993,3,0.090189708
15,1993,3,0.089699348
16,1993,3,0.089492231
1,1994,3,0.02239169
2,1994,3,0.109996424
3,1994,3,0.13950853
4,1994,3,0.12386584
5,1994,3,0.096687389
6,1994,3,0.079975538
7,1994,3,0.070648024
8,1994,3,0.06529825
9,1994,3,0.062351412
10,1994,3,0.060331167
11,1994,3,0.05919767
12,1994,3,0.058481186
13,1994,3,0.057949008
14,1994,3,0.057578796
15,1994,3,0.057249841
16,1994,3,0.057101968
1,1995,3,0.032511538
2,1995,3,0.14937232
3,1995,3,0.19358664
4,1995,3,0.17148419
5,1995,3,0.133229413
6,1995,3,0.109996559
7,1995,3,0.097238859
8,1995,3,0.090053284
9,1995,3,0.086203143
10,1995,3,0.083611813
11,1995,3,0.082224201
12,1995,3,0.081389527
13,1995,3,0.080768506
14,1995,3,0.080346808
15,1995,3,0.079964656
16,1995,3,0.079834002
1,1996,3,0.082135593
2,1996,3,0.27457254
3,1996,3,0.39984142
4,1996,3,0.35006797
5,1996,3,0.26542517
6,1996,3,0.21699205
7,1996,3,0.19257176
8,1996,3,0.18020626
9,1996,3,0.17474108
10,1996,3,0.1715952
11,1996,3,0.17065688
12,1996,3,0.17059312
13,1996,3,0.17053249
14,1996,3,0.17061898
15,1996,3,0.17060298
16,1996,3,0.17110869
1,1997,3,0.020621135
2,1997,3,0.10092434
3,1997,3,0.12815227
4,1997,3,0.11376857
5,1997,3,0.0887829
6,1997,3,0.073429873
7,1997,3,0.064868356
8,1997,3,0.05996269
9,1997,3,0.057264369
10,1997,3,0.055416272
11,1997,3,0.054381747
12,1997,3,0.053729366
13,1997,3,0.053244767
14,1997,3,0.052908023
15,1997,3,0.052608535
16,1997,3,0.05247539
1,1998,3,0.017042016
2,1998,3,0.08431673
3,1998,3,0.10669881
4,1998,3,0.09475797
5,1998,3,0.07400277
6,1998,3,0.061223721
7,1998,3,0.054079096
8,1998,3,0.049973683
9,1998,3,0.047705998
10,1998,3,0.046148572
11,1998,3,0.045270902
12,1998,3,0.044713661
13,1998,3,0.044299831
14,1998,3,0.044011343
15,1998,3,0.043755436
16,1998,3,0.04363801
1,1999,3,0.013829884
2,1999,3,0.06859722
3,1999,3,0.08673784
4,1999,3,0.07703746
5,1999,3,0.06017409
6,1999,3,0.049786437
7,1999,3,0.043975323
8,1999,3,0.040633987
9,1999,3,0.038786556
10,1999,3,0.037516964
11,1999,3,0.036800397
12,1999,3,0.036344761
13,1999,3,0.036006386
14,1999,3,0.035770341
15,1999,3,0.035561073
16,1999,3,0.035464376
1,2000,3,0.016203174
2,2000,3,0.080434698
3,2000,3,0.10167967
4,2000,3,0.09032552
5,2000,3,0.070568094
6,2000,3,0.058394574
7,2000,3,0.051581502
8,2000,3,0.047662117
9,2000,3,0.045493812
10,2000,3,0.044003101
11,2000,3,0.043161095
12,2000,3,0.042625303
13,2000,3,0.042227417
14,2000,3,0.041949757
15,2000,3,0.04170367
16,2000,3,0.041589665
1,2001,3,0.015322664
2,2001,3,0.07590976
3,2001,3,0.09602057
4,2001,3,0.08527855
5,2001,3,0.06660569
6,2001,3,0.055105963
7,2001,3,0.04867457
8,2001,3,0.044977736
9,2001,3,0.042934716
10,2001,3,0.041531111
11,2001,3,0.040739498
12,2001,3,0.040236493
13,2001,3,0.039862955
14,2001,3,0.039602456
15,2001,3,0.039371443
16,2001,3,0.039265059
1,2002,3,0.025541246
2,2002,3,0.126804504
3,2002,3,0.160291297
4,2002,3,0.142369527
5,2002,3,0.111212202
6,2002,3,0.092016325
7,2002,3,0.081275305
8,2002,3,0.07509781
9,2002,3,0.071681063
10,2002,3,0.069332455
11,2002,3,0.068006138
12,2002,3,0.067162304
13,2002,3,0.066535659
14,2002,3,0.066098401
15,2002,3,0.065710836
16,2002,3,0.065531296
1,2003,3,0.034729413
2,2003,3,0.16920481
3,2003,3,0.21516259
4,2003,3,0.19098348
5,2003,3,0.14899315
6,2003,3,0.12321282
7,2003,3,0.108852204
8,2003,3,0.100633515
9,2003,3,0.096120958
10,2003,3,0.093033862
11,2003,3,0.091310746
12,2003,3,0.090227325
13,2003,3,0.089422455
14,2003,3,0.088863931
15,2003,3,0.088366643
16,2003,3,0.088148659
1,2004,3,0.031274335
2,2004,3,0.13358726
3,2004,3,0.17745223
4,2004,3,0.15678686
5,2004,3,0.1211672
6,2004,3,0.09982674
7,2004,3,0.08832198
8,2004,3,0.08197857
9,2004,3,0.07869369
10,2004,3,0.07653515
11,2004,3,0.07545259
12,2004,3,0.07485062
13,2004,3,0.074401445
14,2004,3,0.074108978
15,2004,3,0.073834659
16,2004,3,0.073791092
1,2005,3,0.022770688
2,2005,3,0.111331101
3,2005,3,0.14141228
4,2005,3,0.125535932
5,2005,3,0.097959004
6,2005,3,0.081016923
7,2005,3,0.07157159
8,2005,3,0.06616095
9,2005,3,0.063186061
10,2005,3,0.061149071
11,2005,3,0.060009545
12,2005,3,0.059291419
13,2005,3,0.05875797
14,2005,3,0.058387401
15,2005,3,0.058057749
16,2005,3,0.057911648
1,2006,3,0.024665427
2,2006,3,0.120919987
3,2006,3,0.1534613
4,2006,3,0.13624472
5,2006,3,0.106335166
6,2006,3,0.087950887
7,2006,3,0.077694911
8,2006,3,0.071815755
9,2006,3,0.068579858
10,2006,3,0.066362608
11,2006,3,0.065120144
12,2006,3,0.064335801
13,2006,3,0.063753195
14,2006,3,0.063348152
15,2006,3,0.062988061
16,2006,3,0.062827172
1,2007,3,0.017070446
2,2007,3,0.082553085
3,2007,3,0.10522385
4,2007,3,0.09337546
5,2007,3,0.072807969
6,2007,3,0.060197693
7,2007,3,0.053185839
8,2007,3,0.049180794
9,2007,3,0.046988276
10,2007,3,0.045491254
11,2007,3,0.044659672
12,2007,3,0.044139387
13,2007,3,0.04375281
14,2007,3,0.043485186
15,2007,3,0.043246438
16,2007,3,0.043144303
1,2008,3,0.025672476
2,2008,3,0.12648719
3,2008,3,0.16027391
4,2008,3,0.14231723
5,2008,3,0.11111293
6,2008,3,0.091915145
7,2008,3,0.081192549
8,2008,3,0.075037859
9,2008,3,0.071643724
10,2008,3,0.069315098
11,2008,3,0.068006179
12,2008,3,0.06717726
13,2008,3,0.066561632
14,2008,3,0.066132974
15,2008,3,0.065752361
16,2008,3,0.065579779
1,2009,3,0.03136871
2,2009,3,0.15563607
3,2009,3,0.19677635
4,2009,3,0.17477151
5,2009,3,0.13651703
6,2009,3,0.11295143
7,2009,3,0.099767338
8,2009,3,0.09218604
9,2009,3,0.087993866
10,2009,3,0.085112722
11,2009,3,0.083486299
12,2009,3,0.082451901
13,2009,3,0.081683775
14,2009,3,0.081147857
15,2009,3,0.080672787
16,2009,3,0.080453095
1,2010,3,0.025009601
2,2010,3,0.12399375
3,2010,3,0.15680613
4,2010,3,0.13926752
5,2010,3,0.108778733
6,2010,3,0.089999523
7,2010,3,0.079495089
8,2010,3,0.073455821
9,2010,3,0.070117297
10,2010,3,0.067823237
11,2010,3,0.066528823
12,2010,3,0.065705943
13,2010,3,0.065094873
14,2010,3,0.064668628
15,2010,3,0.064290706
16,2010,3,0.064116298
1,2011,3,0.028336374
2,2011,3,0.13975357
3,2011,3,0.17702749
4,2011,3,0.15719918
5,2011,3,0.12274046
6,2011,3,0.101536503
7,2011,3,0.089690527
8,2011,3,0.082889242
9,2011,3,0.079137039
10,2011,3,0.076562112
11,2011,3,0.075113831
12,2011,3,0.074196102
13,2011,3,0.073514501
14,2011,3,0.073039794
15,2011,3,0.072618371
16,2011,3,0.072426723
1,2012,3,0.023430806
2,2012,3,0.11586971
3,2012,3,0.14664986
4,2012,3,0.13023592
5,2012,3,0.10170644
6,2012,3,0.08414234
7,2012,3,0.074323559
8,2012,3,0.068682251
9,2012,3,0.065566772
10,2012,3,0.063427343
11,2012,3,0.062222036
12,2012,3,0.06145702
13,2012,3,0.060888869
14,2012,3,0.06049286
15,2012,3,0.060141539
16,2012,3,0.059980545
1,2013,3,0.026205615
2,2013,3,0.12858757
3,2013,3,0.16314544
4,2013,3,0.1448469
5,2013,3,0.11305602
6,2013,3,0.093512117
7,2013,3,0.082606825
8,2013,3,0.076353974
9,2013,3,0.072911164
10,2013,3,0.070551597
11,2013,3,0.069228629
12,2013,3,0.068392981
13,2013,3,0.067772282
14,2013,3,0.067340627
15,2013,3,0.066956982
16,2013,3,0.066785082
1,2014,3,0.027267316
2,2014,3,0.13343136
3,2014,3,0.1694376
4,2014,3,0.15041928
5,2014,3,0.11738316
6,2014,3,0.09708395
7,2014,3,0.08576464
8,2014,3,0.079279049
9,2014,3,0.075711935
10,2014,3,0.073268869
11,2014,3,0.071901456
12,2014,3,0.071039229
13,2014,3,0.070398743
14,2014,3,0.069953702
15,2014,3,0.06955787
16,2014,3,0.069382009
1,2015,3,0.046824631
2,2015,3,0.22826612
3,2015,3,0.2902122
4,2015,3,0.25760431
5,2015,3,0.2009746
6,2015,3,0.16620255
7,2015,3,0.1468305
8,2015,3,0.135742033
9,2015,3,0.12965241
10,2015,3,0.125485778
11,2015,3,0.123159271
12,2015,3,0.121695882
13,2015,3,0.120608766
14,2015,3,0.119854244
15,2015,3,0.119182535
16,2015,3,0.118887571
1,2016,3,0.038624554
2,2016,3,0.18945523
3,2016,3,0.24039952
4,2016,3,0.21343337
5,2016,3,0.16658494
6,2016,3,0.13778611
7,2016,3,0.12171813
8,2016,3,0.11250598
9,2016,3,0.10743453
10,2016,3,0.10395909
11,2016,3,0.10201092
12,2016,3,0.100780659
13,2016,3,0.099866839
14,2016,3,0.099231408
15,2016,3,0.098666599
16,2016,3,0.098413827
1,2017,3,0.030761483
2,2017,3,0.14858197
3,2017,3,0.18945934
4,2017,3,0.16811885
5,2017,3,0.13107675
6,2017,3,0.10837076
7,2017,3,0.09574895
8,2017,3,0.08854194
9,2017,3,0.08459847
10,2017,3,0.08190678
11,2017,3,0.08041277
12,2017,3,0.07947881
13,2017,3,0.07878483
14,2017,3,0.078304589
15,2017,3,0.077876032
16,2017,3,0.077693458
1,2018,3,0.029849725
2,2018,3,0.14730477
3,2018,3,0.18655785
4,2018,3,0.1656654
5,2018,3,0.12935616
6,2018,3,0.10701104
7,2018,3,0.09452575
8,2018,3,0.08735631
9,2018,3,0.08340009
10,2018,3,0.08068476
11,2018,3,0.079156935
12,2018,3,0.07818846
13,2018,3,0.077469168
14,2018,3,0.076968134
15,2018,3,0.076523411
16,2018,3,0.076320816
1,2019,3,0.041673459
2,2019,3,0.14813178
3,2019,3,0.21052563
4,2019,3,0.1847515
5,2019,3,0.14077599
6,2019,3,0.115321765
7,2019,3,0.102261379
8,2019,3,0.095490785
9,2019,3,0.092352196
10,2019,3,0.090464249
11,2019,3,0.089767871
12,2019,3,0.08956005
13,2019,3,0.089399857
14,2019,3,0.089344899
15,2019,3,0.0892553
16,2019,3,0.08944017
1,2020,3,0.0070965452
2,2020,3,0.033264433
3,2020,3,0.04282835
4,2020,3,0.037964944
5,2020,3,0.029537746
6,2020,3,0.024400665
7,2020,3,0.0215658209
8,2020,3,0.019960217
9,2020,3,0.0190924632
10,2020,3,0.0185050118
11,2020,3,0.0181856495
12,2020,3,0.0179903324
13,2020,3,0.0178450937
14,2020,3,0.0177456565
15,2020,3,0.0176561438
16,2020,3,0.0176222618
1,2021,3,0.00791778526
2,2021,3,0.0387481063
3,2021,3,0.0492030967
4,2021,3,0.043680458
5,2021,3,0.0340872322
6,2021,3,0.0281925374
7,2021,3,0.0249054649
8,2021,3,0.023022047
9,2021,3,0.0219861266
10,2021,3,0.0212766246
11,2021,3,0.0208794892
12,2021,3,0.0206290623
13,2021,3,0.0204430449
14,2021,3,0.0203137749
15,2021,3,0.0201988162
16,2021,3,0.0201477211
1,2022,3,0.016619159
2,2022,3,0.08108035
3,2022,3,0.10305809
4,2022,3,0.09148107
5,2022,3,0.07137445
6,2022,3,0.059026716
7,2022,3,0.052146309
8,2022,3,0.048207177
9,2022,3,0.0460432
10,2022,3,0.044562283
11,2022,3,0.043734957
12,2022,3,0.043214308
13,2022,3,0.042827536
14,2022,3,0.042559023
15,2022,3,0.04232004
16,2022,3,0.042214832
1,2023,3,0.01238992
2,2023,3,0.059717794
3,2023,3,0.076198913
4,2023,3,0.067611031
5,2023,3,0.052706284
6,2023,3,0.04357359
7,2023,3,0.038499518
8,2023,3,0.035603868
9,2023,3,0.034020818
10,2023,3,0.032940885
11,2023,3,0.03234232
12,2023,3,0.031968666
13,2023,3,0.031691015
14,2023,3,0.031499004
15,2023,3,0.031327578
16,2023,3,0.031255071
1,2024,3,0.0219580739
2,2024,3,0.0951397055
3,2024,3,0.1257600896
4,2024,3,0.1111712446
5,2024,3,0.0860050447
6,2024,3,0.0708872413
7,2024,3,0.0627073076
8,2024,3,0.0581777041
9,2024,3,0.0558155367
10,2024,3,0.0542554447
11,2024,3,0.0534617437
12,2024,3,0.0530123118
13,2024,3,0.0526771735
14,2024,3,0.0524567414
15,2024,3,0.0522517039
16,2024,3,0.0522101772
1,1972,4,0.00045068764
2,1972,4,0.0022087763
3,1972,4,0.0059428269
4,1972,4,0.006355409
5,1972,4,0.006212333
6,1972,4,0.0054612808
7,1972,4,0.0047921733
8,1972,4,0.0043044108
9,1972,4,0.00397805348
10,1972,4,0.00374002928
11,1972,4,0.00358193719
12,1972,4,0.00347105016
13,1972,4,0.00338927524
14,1972,4,0.0033301346
15,1972,4,0.00328356296
16,1972,4,0.00325354273
1,1973,4,0.00123019908
2,1973,4,0.00602908723
3,1973,4,0.0162215665
4,1973,4,0.017347752
5,1973,4,0.016957207
6,1973,4,0.014907137
7,1973,4,0.0130807378
8,1973,4,0.0117493366
9,1973,4,0.0108585126
10,1973,4,0.0102088001
11,1973,4,0.0097772712
12,1973,4,0.0094745941
13,1973,4,0.0092513813
14,1973,4,0.0090899513
15,1973,4,0.0089628294
16,1973,4,0.008880886
1,1974,4,0.000302791859
2,1974,4,0.00148395387
3,1974,4,0.00399265273
4,1974,4,0.0042698441
5,1974,4,0.00417371838
6,1974,4,0.00366912868
7,1974,4,0.00321959303
8,1974,4,0.00289189223
9,1974,4,0.0026726319
10,1974,4,0.00251271631
11,1974,4,0.00240650287
12,1974,4,0.00233200461
13,1974,4,0.00227706406
14,1974,4,0.00223733151
15,1974,4,0.00220604188
16,1974,4,0.00218587306
1,1975,4,0.0030784491
2,1975,4,0.01508718
3,1975,4,0.040592829
4,1975,4,0.043411001
5,1975,4,0.042433701
6,1975,4,0.037303603
7,1975,4,0.032733227
8,1975,4,0.029401525
9,1975,4,0.027172333
10,1975,4,0.025546491
11,1975,4,0.024466637
12,1975,4,0.023709215
13,1975,4,0.023150649
14,1975,4,0.022746686
15,1975,4,0.022428574
16,1975,4,0.022223519
1,1976,4,0.00110940543
2,1976,4,0.0054370889
3,1976,4,0.0146287672
4,1976,4,0.0156443759
5,1976,4,0.0152921765
6,1976,4,0.0134434015
7,1976,4,0.0117963368
8,1976,4,0.0105956657
9,1976,4,0.0097923131
10,1976,4,0.0092063962
11,1976,4,0.0088172383
12,1976,4,0.0085442813
13,1976,4,0.0083429857
14,1976,4,0.0081974067
15,1976,4,0.0080827665
16,1976,4,0.0080088687
1,1977,4,0.0039902596
2,1977,4,0.019555873
3,1977,4,0.052616081
4,1977,4,0.056268973
5,1977,4,0.055002209
6,1977,4,0.048352613
7,1977,4,0.04242852
8,1977,4,0.038110011
9,1977,4,0.035220543
10,1977,4,0.033113145
11,1977,4,0.031713438
12,1977,4,0.030731681
13,1977,4,0.030007667
14,1977,4,0.029484057
15,1977,4,0.029071725
16,1977,4,0.028805934
1,1978,4,0.00134318995
2,1978,4,0.0065828448
3,1978,4,0.0177114802
4,1978,4,0.0189411055
5,1978,4,0.0185146942
6,1978,4,0.0162763217
7,1978,4,0.0142821727
8,1978,4,0.0128284852
9,1978,4,0.0118558417
10,1978,4,0.0111464556
11,1978,4,0.0106752906
12,1978,4,0.0103448127
13,1978,4,0.010101099
14,1978,4,0.0099248415
15,1978,4,0.0097860435
16,1978,4,0.0096965736
1,1979,4,0.0023356901
2,1979,4,0.0114469914
3,1979,4,0.030798714
4,1979,4,0.032936924
5,1979,4,0.032195434
6,1979,4,0.0283031
7,1979,4,0.024835458
8,1979,4,0.022307618
9,1979,4,0.020616273
10,1979,4,0.019382713
11,1979,4,0.018563399
12,1979,4,0.017988727
13,1979,4,0.01756493
14,1979,4,0.017258434
15,1979,4,0.017017076
16,1979,4,0.016861495
1,1980,4,0.0010736544
2,1980,4,0.0052618768
3,1980,4,0.014157348
4,1980,4,0.015140226
5,1980,4,0.01479938
6,1980,4,0.013010181
7,1980,4,0.011416194
8,1980,4,0.010254216
9,1980,4,0.009476751
10,1980,4,0.0089097153
11,1980,4,0.0085330994
12,1980,4,0.0082689386
13,1980,4,0.0080741299
14,1980,4,0.007933241
15,1980,4,0.007822295
16,1980,4,0.0077507794
1,1981,4,0.0024417804
2,1981,4,0.01196693
3,1981,4,0.032197638
4,1981,4,0.034432963
5,1981,4,0.033657789
6,1981,4,0.02958867
7,1981,4,0.02596351
8,1981,4,0.023320859
9,1981,4,0.021552692
10,1981,4,0.020263101
11,1981,4,0.019406574
12,1981,4,0.0188058
13,1981,4,0.018362754
14,1981,4,0.018042337
15,1981,4,0.017790014
16,1981,4,0.017627368
1,1982,4,0.0023025931
2,1982,4,0.0112847869
3,1982,4,0.030362295
4,1982,4,0.032470217
5,1982,4,0.03173922
6,1982,4,0.027902048
7,1982,4,0.024483537
8,1982,4,0.021991518
9,1982,4,0.020324141
10,1982,4,0.019108059
11,1982,4,0.018300355
12,1982,4,0.017733827
13,1982,4,0.017316034
14,1982,4,0.017013882
15,1982,4,0.016775944
16,1982,4,0.016622568
1,1983,4,0.0030670569
2,1983,4,0.015031349
3,1983,4,0.040442611
4,1983,4,0.043250346
5,1983,4,0.042276675
6,1983,4,0.037165558
7,1983,4,0.032612089
8,1983,4,0.029292733
9,1983,4,0.027071777
10,1983,4,0.025451955
11,1983,4,0.024376092
12,1983,4,0.023621477
13,1983,4,0.023064977
14,1983,4,0.022662509
15,1983,4,0.022345574
16,1983,4,0.022141278
1,1984,4,0.0020786029
2,1984,4,0.0101870325
3,1984,4,0.027408731
4,1984,4,0.029311598
5,1984,4,0.028651718
6,1984,4,0.025187809
7,1984,4,0.022101844
8,1984,4,0.019852239
9,1984,4,0.018347061
10,1984,4,0.0172492743
11,1984,4,0.0165201453
12,1984,4,0.0160087234
13,1984,4,0.0156315772
14,1984,4,0.015358818
15,1984,4,0.0151440243
16,1984,4,0.015005569
1,1985,4,0.0049491899
2,1985,4,0.0242555045
3,1985,4,0.065260676
4,1985,4,0.069791411
5,1985,4,0.068220229
6,1985,4,0.059972609
7,1985,4,0.05262486
8,1985,4,0.047268532
9,1985,4,0.043684678
10,1985,4,0.041070826
11,1985,4,0.0393347483
12,1985,4,0.0381170557
13,1985,4,0.0372190528
14,1985,4,0.0365696062
15,1985,4,0.0360581825
16,1985,4,0.0357285218
1,1986,4,0.00140710874
2,1986,4,0.0068961034
3,1986,4,0.01855432
4,1986,4,0.019842459
5,1986,4,0.019395753
6,1986,4,0.017050868
7,1986,4,0.014961822
8,1986,4,0.0134389573
9,1986,4,0.0124200283
10,1986,4,0.0116768843
11,1986,4,0.0111832985
12,1986,4,0.0108370938
13,1986,4,0.0105817819
14,1986,4,0.0103971376
15,1986,4,0.0102517342
16,1986,4,0.0101580073
1,1987,4,0.007128712
2,1987,4,0.034937124
3,1987,4,0.09400014
4,1987,4,0.10052613
5,1987,4,0.09826303
6,1987,4,0.08638333
7,1987,4,0.07579977
8,1987,4,0.06808463
9,1987,4,0.06292251
10,1987,4,0.059157589
11,1987,4,0.056656977
12,1987,4,0.054903031
13,1987,4,0.05360957
14,1987,4,0.052674108
15,1987,4,0.051937472
16,1987,4,0.051462628
1,1988,4,0.00156477538
2,1988,4,0.0076688124
3,1988,4,0.020633333
4,1988,4,0.022065808
5,1988,4,0.021569049
6,1988,4,0.0189614191
7,1988,4,0.0166382962
8,1988,4,0.0149447954
9,1988,4,0.0138116947
10,1988,4,0.0129852801
11,1988,4,0.0124363888
12,1988,4,0.0120513921
13,1988,4,0.0117674726
14,1988,4,0.0115621381
15,1988,4,0.0114004411
16,1988,4,0.0112962122
1,1989,4,0.0010823355
2,1989,4,0.0053044214
3,1989,4,0.014271817
4,1989,4,0.015262642
5,1989,4,0.01491904
6,1989,4,0.013115376
7,1989,4,0.011508499
8,1989,4,0.010337126
9,1989,4,0.009553375
10,1989,4,0.008981755
11,1989,4,0.008602092
12,1989,4,0.008335796
13,1989,4,0.008139413
14,1989,4,0.007997385
15,1989,4,0.007885543
16,1989,4,0.007813448
1,1990,4,0.0028376329
2,1990,4,0.0139069668
3,1990,4,0.037417411
4,1990,4,0.040015119
5,1990,4,0.039114275
6,1990,4,0.034385488
7,1990,4,0.03017263
8,1990,4,0.027101556
9,1990,4,0.02504674
10,1990,4,0.023548083
11,1990,4,0.0225527048
12,1990,4,0.0218545335
13,1990,4,0.0213396616
14,1990,4,0.0209672939
15,1990,4,0.0206740666
16,1990,4,0.0204850593
1,1991,4,0.00057252418
2,1991,4,0.0028058858
3,1991,4,0.007549381
4,1991,4,0.0080734978
5,1991,4,0.007891742
6,1991,4,0.0069376559
7,1991,4,0.0060876656
8,1991,4,0.0054680416
9,1991,4,0.0050534598
10,1991,4,0.0047510893
11,1991,4,0.0045502586
12,1991,4,0.0044093959
13,1991,4,0.0043055146
14,1991,4,0.0042303865
15,1991,4,0.0041712248
16,1991,4,0.004133089
1,1992,4,0.00233413154
2,1992,4,0.01143935286
3,1992,4,0.0307781665
4,1992,4,0.0329149449
5,1992,4,0.0321739427
6,1992,4,0.0282842137
7,1992,4,0.0248188802
8,1992,4,0.02229273521
9,1992,4,0.02060251677
10,1992,4,0.01936977864
11,1992,4,0.01855101263
12,1992,4,0.01797672482
13,1992,4,0.01755320996
14,1992,4,0.01724691831
15,1992,4,0.01700572077
16,1992,4,0.01685024323
1,1993,4,0.001483471635
2,1993,4,0.00727035072
3,1993,4,0.0195612519
4,1993,4,0.02091929828
5,1993,4,0.02044834957
6,1993,4,0.01797620829
7,1993,4,0.01577379119
8,1993,4,0.01416828238
9,1993,4,0.01309405586
10,1993,4,0.01231058185
11,1993,4,0.011790209
12,1993,4,0.01142521757
13,1993,4,0.01115605049
14,1993,4,0.01096138485
15,1993,4,0.01080808954
16,1993,4,0.01070927631
1,1994,4,0.00238657591
2,1994,4,0.0116963754
3,1994,4,0.0314697
4,1994,4,0.033654489
5,1994,4,0.032896843
6,1994,4,0.028919715
7,1994,4,0.0253765156
8,1994,4,0.0227936111
9,1994,4,0.0210654216
10,1994,4,0.019804989
11,1994,4,0.0189678252
12,1994,4,0.0183806326
13,1994,4,0.0179476003
14,1994,4,0.0176344269
15,1994,4,0.0173878126
16,1994,4,0.017228843
1,1995,4,0.000861871834
2,1995,4,0.00422394994
3,1995,4,0.01136475393
4,1995,4,0.01215375502
5,1995,4,0.01188014279
6,1995,4,0.01044387115
7,1995,4,0.0091643041
8,1995,4,0.00823153078
9,1995,4,0.00760742426
10,1995,4,0.00715223851
11,1995,4,0.00684991081
12,1995,4,0.00663785667
13,1995,4,0.00648147548
14,1995,4,0.0063683777
15,1995,4,0.00627931527
16,1995,4,0.00622190675
1,1996,4,0.0036127971
2,1996,4,0.0177059698
3,1996,4,0.047638808
4,1996,4,0.050946159
5,1996,4,0.049799226
6,1996,4,0.043778652
7,1996,4,0.038414965
8,1996,4,0.034504962
9,1996,4,0.031888827
10,1996,4,0.029980778
11,1996,4,0.02871348
12,1996,4,0.027824589
13,1996,4,0.0271690737
14,1996,4,0.0266949852
15,1996,4,0.0263216567
16,1996,4,0.0260810121
1,1997,4,0.001010413071
2,1997,4,0.00495193586
3,1997,4,0.01332344017
4,1997,4,0.01424842173
5,1997,4,0.01392765423
6,1997,4,0.01224384374
7,1997,4,0.01074374781
8,1997,4,0.0096502141
9,1997,4,0.00891854277
10,1997,4,0.00838490831
11,1997,4,0.0080304751
12,1997,4,0.00778187446
13,1997,4,0.0075985396
14,1997,4,0.0074659504
15,1997,4,0.00736154029
16,1997,4,0.00729423613
1,1998,4,0.004142997931
2,1998,4,0.02030443205
3,1998,4,0.0546301181
4,1998,4,0.0584228238
5,1998,4,0.0571075768
6,1998,4,0.0502034472
7,1998,4,0.04405260263
8,1998,4,0.0395687822
9,1998,4,0.03656871516
10,1998,4,0.03438064696
11,1998,4,0.03292736436
12,1998,4,0.0319080216
13,1998,4,0.03115630297
14,1998,4,0.03061265181
15,1998,4,0.03018452536
16,1998,4,0.02990856449
1,1999,4,0.00150658011289955
2,1999,4,0.00738360426892264
3,1999,4,0.0198659641641643
4,1999,4,0.0212451701656037
5,1999,4,0.0207668851486139
6,1999,4,0.0182562321258331
7,1999,4,0.0160195081092609
8,1999,4,0.0143889840982722
9,1999,4,0.0132980320913537
10,1999,4,0.0125023510864327
11,1999,4,0.0119738715832784
12,1999,4,0.0116031924811103
13,1999,4,0.0113298319795128
14,1999,4,0.0111321341783654
15,1999,4,0.0109764518774463
16,1999,4,0.0108760986768835
1,2000,4,0.002854508182
2,2000,4,0.01398966833
3,2000,4,0.03763991405
4,2000,4,0.04025411124
5,2000,4,0.03935083154
6,2000,4,0.03459836893
7,2000,4,0.03036384791
8,2000,4,0.02727600733
9,2000,4,0.02520923958
10,2000,4,0.02370138176
11,2000,4,0.02269964303
12,2000,4,0.02199690806
13,2000,4,0.02147860784
14,2000,4,0.02110373937
15,2000,4,0.02080853876
16,2000,4,0.02061823991
1,2001,4,0.005508834787
2,2001,4,0.02699827198
3,2001,4,0.07264021778
4,2001,4,0.0776832898
5,2001,4,0.0759344335
6,2001,4,0.06675420601
7,2001,4,0.05857558595
8,2001,4,0.05261357178
9,2001,4,0.04862445951
10,2001,4,0.04571504797
11,2001,4,0.04378265336
12,2001,4,0.04242726498
13,2001,4,0.04142772044
14,2001,4,0.04070482597
15,2001,4,0.04013557305
16,2001,4,0.03976863046
1,2002,4,0.004538104879
2,2002,4,0.02224081753
3,2002,4,0.05984004421
4,2002,4,0.06399446401
5,2002,4,0.06255377354
6,2002,4,0.05499121949
7,2002,4,0.04825378288
8,2002,4,0.04334235907
9,2002,4,0.04005618554
10,2002,4,0.03765944091
11,2002,4,0.03606757383
12,2002,4,0.03495101471
13,2002,4,0.03412760761
14,2002,4,0.03353209635
15,2002,4,0.03306315138
16,2002,4,0.03276086119
1,2003,4,0.00209519789289955
2,2003,4,0.0102683604089226
3,2003,4,0.0276275483641643
4,2003,4,0.0295455959656037
5,2003,4,0.0288804556486139
6,2003,4,0.0253888960258331
7,2003,4,0.0222782930092609
8,2003,4,0.0200107290982722
9,2003,4,0.0184935391913537
10,2003,4,0.0173869840864327
11,2003,4,0.0166520298832784
12,2003,4,0.0161365337811103
13,2003,4,0.0157563694795128
14,2003,4,0.0154814338783654
15,2003,4,0.0152649263774463
16,2003,4,0.0151253649768835
1,2004,4,0.00601518959
2,2004,4,0.0294798598
3,2004,4,0.0793170899
4,2004,4,0.0848236955
5,2004,4,0.0829140906
6,2004,4,0.0728900342
7,2004,4,0.0639596663
8,2004,4,0.0574496409
9,2004,4,0.0530938585
10,2004,4,0.0499170289
11,2004,4,0.0478070137
12,2004,4,0.0463270421
13,2004,4,0.0452356165
14,2004,4,0.0444462901
15,2004,4,0.0438247084
16,2004,4,0.0434240401
