area,sex,year,age,f
2,2,1994,13,0.0144197500000001
2,2,1995,13,0.00993450000000001
2,2,1996,13,0.012224
2,2,1997,13,0.012278
2,2,1998,13,0.0228280000000001
2,2,1999,13,0.027181
2,2,2000,13,0.03486375
2,2,2001,13,0.0510282500000001
2,2,2002,13,0.05763125
2,2,2003,13,0.06833875
2,2,2004,13,0.08380475
2,2,2005,13,0.06885
2,2,2006,13,0.10956475
2,2,2007,13,0.123344
2,2,2008,13,0.09505825
2,2,2009,13,0.07390525
2,2,2010,13,0.05982975
2,2,2011,13,0.076901
2,2,2012,13,0.0819595
2,2,2013,13,0.0819510000000001
2,2,2014,13,0.0902155
2,2,2015,13,0.1026755
2,2,2016,13,0.08332575
2,2,2017,13,0.08177375
2,2,2018,13,0.103112
2,2,2019,13,0.0811810000000001
2,2,2020,13,0.07810275
2,2,2021,13,0.0736355
2,2,2022,13,0.0702295000000001
2,2,2023,13,0.073901
2,2,1952,14,2.50000000001638e-06
2,2,1953,14,1.27500000000613e-05
2,2,1954,14,0.00100074999999999
2,2,1955,14,0.00384875000000001
2,2,1956,14,0.00339225000000004
2,2,1957,14,0.00145675000000006
2,2,1958,14,0.00287900000000008
2,2,1959,14,0.00461850000000003
2,2,1960,14,0.00298625000000002
2,2,1961,14,0.00526525
2,2,1962,14,0.00226300000000001
2,2,1963,14,0.00443300000000002
2,2,1964,14,0.00181825000000002
2,2,1965,14,0.00267300000000004
2,2,1966,14,0.00529675000000007
2,2,1967,14,0.00613825000000001
2,2,1968,14,0.0044535
2,2,1969,14,0.00727275000000005
2,2,1970,14,0.00457300000000005
2,2,1971,14,0.0115865000000001
2,2,1972,14,0.01111175
2,2,1973,14,0.00461625000000004
2,2,1974,14,0.00702050000000004
2,2,1975,14,0.00678050000000008
2,2,1976,14,0.01075525
2,2,1977,14,0.00560175000000007
2,2,1978,14,0.00330775000000005
2,2,1979,14,0.0105352500000001
2,2,1980,14,0.01101025
2,2,1981,14,0.01698625
2,2,1982,14,0.0142825
2,2,1983,14,0.00880875000000003
2,2,1984,14,0.00968475000000002
2,2,1985,14,0.01015875
2,2,1986,14,0.014794
2,2,1987,14,0.014092
2,2,1988,14,0.0204340000000001
2,2,1989,14,0.0123625000000001
2,2,1990,14,0.0129035000000001
2,2,1991,14,0.0102715
2,2,1992,14,0.0127592500000001
2,2,1993,14,0.00842750000000003
2,2,1994,14,0.01435
2,2,1995,14,0.00988525000000007
2,2,1996,14,0.01216125
2,2,1997,14,0.0122225
2,2,1998,14,0.0227282500000001
2,2,1999,14,0.02705575
2,2,2000,14,0.03469275
2,2,2001,14,0.05083075
2,2,2002,14,0.05739475
2,2,2003,14,0.0681525000000001
2,2,2004,14,0.083515
2,2,2005,14,0.0686575
2,2,2006,14,0.10929475
2,2,2007,14,0.123103
2,2,2008,14,0.094745
2,2,2009,14,0.0735985
2,2,2010,14,0.0596135
2,2,2011,14,0.076605
2,2,2012,14,0.0816560000000001
2,2,2013,14,0.0816662500000001
2,2,2014,14,0.08984225
2,2,2015,14,0.10230575
2,2,2016,14,0.0829927500000001
2,2,2017,14,0.081379
2,2,2018,14,0.102642
2,2,2019,14,0.08085425
2,2,2020,14,0.0778652500000001
2,2,2021,14,0.073419
2,2,2022,14,0.0699845
2,2,2023,14,0.0736742500000001
2,2,1952,15,2.49999999998862e-06
2,2,1953,15,1.24999999999986e-05
2,2,1954,15,0.000999750000000021
2,2,1955,15,0.00384224999999999
2,2,1956,15,0.00338849999999996
2,2,1957,15,0.00145250000000002
2,2,1958,15,0.00287350000000003
2,2,1959,15,0.00460874999999999
2,2,1960,15,0.00298225000000002
2,2,1961,15,0.00525825000000002
2,2,1962,15,0.00226025000000002
2,2,1963,15,0.00442049999999999
2,2,1964,15,0.00181324999999999
2,2,1965,15,0.00266625000000004
2,2,1966,15,0.00528849999999997
2,2,1967,15,0.00613249999999999
2,2,1968,15,0.00445299999999998
2,2,1969,15,0.00728499999999999
2,2,1970,15,0.00457750000000001
2,2,1971,15,0.0116275
2,2,1972,15,0.01114325
2,2,1973,15,0.00461349999999999
2,2,1974,15,0.00701750000000001
2,2,1975,15,0.00677224999999998
2,2,1976,15,0.01074725
2,2,1977,15,0.00559150000000003
2,2,1978,15,0.00329499999999999
2,2,1979,15,0.0105205
2,2,1980,15,0.0109995
2,2,1981,15,0.0169865
2,2,1982,15,0.014274
2,2,1983,15,0.00880025000000001
2,2,1984,15,0.00967899999999999
2,2,1985,15,0.01013175
2,2,1986,15,0.01477425
2,2,1987,15,0.01406925
2,2,1988,15,0.0203865
2,2,1989,15,0.01232575
2,2,1990,15,0.0128725
2,2,1991,15,0.0102495
2,2,1992,15,0.01274225
2,2,1993,15,0.00839600000000001
2,2,1994,15,0.0143015
2,2,1995,15,0.00985075000000002
2,2,1996,15,0.012118
2,2,1997,15,0.01218375
2,2,1998,15,0.0226585
2,2,1999,15,0.0269675
2,2,2000,15,0.0345725
2,2,2001,15,0.05069125
2,2,2002,15,0.057228
2,2,2003,15,0.06802225
2,2,2004,15,0.08331125
2,2,2005,15,0.06852175
2,2,2006,15,0.1091025
2,2,2007,15,0.1229315
2,2,2008,15,0.09452475
2,2,2009,15,0.073383
2,2,2010,15,0.05946125
2,2,2011,15,0.07639675
2,2,2012,15,0.0814425
2,2,2013,15,0.08146625
2,2,2014,15,0.08958025
2,2,2015,15,0.10204675
2,2,2016,15,0.08275825
2,2,2017,15,0.08110175
2,2,2018,15,0.1023115
2,2,2019,15,0.08062475
2,2,2020,15,0.0776985
2,2,2021,15,0.073266
2,2,2022,15,0.06981175
2,2,2023,15,0.07351425
2,2,1952,16,2.49999999998862e-06
2,2,1953,16,1.24999999999986e-05
2,2,1954,16,0.000999000000000028
2,2,1955,16,0.00383800000000001
2,2,1956,16,0.00338624999999998
2,2,1957,16,0.00144925000000001
2,2,1958,16,0.00286999999999998
2,2,1959,16,0.00460175000000002
2,2,1960,16,0.00297975
2,2,1961,16,0.00525300000000001
2,2,1962,16,0.00225875000000003
2,2,1963,16,0.00441150000000001
2,2,1964,16,0.00180999999999998
2,2,1965,16,0.00266125
2,2,1966,16,0.00528224999999999
2,2,1967,16,0.00612799999999997
2,2,1968,16,0.00445299999999998
2,2,1969,16,0.00729425
2,2,1970,16,0.00458075000000002
2,2,1971,16,0.011657
2,2,1972,16,0.0111665
2,2,1973,16,0.004612
2,2,1974,16,0.00701574999999999
2,2,1975,16,0.00676650000000001
2,2,1976,16,0.01074175
2,2,1977,16,0.00558449999999999
2,2,1978,16,0.00328624999999999
2,2,1979,16,0.01051025
2,2,1980,16,0.01099225
2,2,1981,16,0.01698725
2,2,1982,16,0.01426825
2,2,1983,16,0.00879374999999999
2,2,1984,16,0.00967499999999999
2,2,1985,16,0.01011275
2,2,1986,16,0.0147605
2,2,1987,16,0.01405275
2,2,1988,16,0.02035275
2,2,1989,16,0.0122995
2,2,1990,16,0.0128505
2,2,1991,16,0.01023375
2,2,1992,16,0.0127305
2,2,1993,16,0.00837349999999998
2,2,1994,16,0.0142675
2,2,1995,16,0.00982650000000002
2,2,1996,16,0.01208675
2,2,1997,16,0.012156
2,2,1998,16,0.022609
2,2,1999,16,0.02690525
2,2,2000,16,0.03448775
2,2,2001,16,0.0505925
2,2,2002,16,0.0571105
2,2,2003,16,0.06793025
2,2,2004,16,0.083168
2,2,2005,16,0.0684255
2,2,2006,16,0.108966
2,2,2007,16,0.12280825
2,2,2008,16,0.094368
2,2,2009,16,0.073231
2,2,2010,16,0.05935375
2,2,2011,16,0.07624975
2,2,2012,16,0.0812915
2,2,2013,16,0.08132525
2,2,2014,16,0.08939575
2,2,2015,16,0.10186375
2,2,2016,16,0.08259375
2,2,2017,16,0.0809065
2,2,2018,16,0.10207925
2,2,2019,16,0.0804635
2,2,2020,16,0.0775805
2,2,2021,16,0.07315825
2,2,2022,16,0.06969
2,2,2023,16,0.073401
2,2,1952,17,2.50000000001638e-06
2,2,1953,17,1.24999999999986e-05
2,2,1954,17,0.000999000000000028
2,2,1955,17,0.00383500000000003
2,2,1956,17,0.00338474999999999
2,2,1957,17,0.00144749999999999
2,2,1958,17,0.00286750000000002
2,2,1959,17,0.00459700000000002
2,2,1960,17,0.00297775
2,2,1961,17,0.00524950000000002
2,2,1962,17,0.00225775
2,2,1963,17,0.00440525000000003
2,2,1964,17,0.00180750000000002
2,2,1965,17,0.00265825000000003
2,2,1966,17,0.00527850000000002
2,2,1967,17,0.00612525000000003
2,2,1968,17,0.00445350000000005
2,2,1969,17,0.00730075000000002
2,2,1970,17,0.00458249999999999
2,2,1971,17,0.011678
2,2,1972,17,0.011183
2,2,1973,17,0.00461075
2,2,1974,17,0.00701425
2,2,1975,17,0.0067625
2,2,1976,17,0.01073825
2,2,1977,17,0.00557950000000002
2,2,1978,17,0.00328025000000004
2,2,1979,17,0.010503
2,2,1980,17,0.0109875
2,2,1981,17,0.0169875
2,2,1982,17,0.01426425
2,2,1983,17,0.00878974999999999
2,2,1984,17,0.00967224999999999
2,2,1985,17,0.0101
2,2,1986,17,0.0147505
2,2,1987,17,0.01404175
2,2,1988,17,0.0203295
2,2,1989,17,0.01228175
2,2,1990,17,0.01283575
2,2,1991,17,0.01022325
2,2,1992,17,0.0127225
2,2,1993,17,0.00835825000000001
2,2,1994,17,0.0142435
2,2,1995,17,0.00980975000000001
2,2,1996,17,0.0120655
2,2,1997,17,0.01213675
2,2,1998,17,0.02257375
2,2,1999,17,0.02686175
2,2,2000,17,0.0344285
2,2,2001,17,0.050524
2,2,2002,17,0.05702825
2,2,2003,17,0.06786625
2,2,2004,17,0.0830675
2,2,2005,17,0.0683577500000001
2,2,2006,17,0.10887025
2,2,2007,17,0.12272175
2,2,2008,17,0.094258
2,2,2009,17,0.07312475
2,2,2010,17,0.05927825
2,2,2011,17,0.0761465
2,2,2012,17,0.081186
2,2,2013,17,0.0812265
2,2,2014,17,0.0892665
2,2,2015,17,0.101736
2,2,2016,17,0.0824785
2,2,2017,17,0.08076975
2,2,2018,17,0.10191625
2,2,2019,17,0.08035
2,2,2020,17,0.07749725
2,2,2021,17,0.073082
2,2,2022,17,0.06960475
2,2,2023,17,0.07332175
2,2,1952,18,2.49999999998862e-06
2,2,1953,18,1.24999999999986e-05
2,2,1954,18,0.000998499999999986
2,2,1955,18,0.003833
2,2,1956,18,0.00338350000000001
2,2,1957,18,0.00144625000000001
2,2,1958,18,0.00286574999999997
2,2,1959,18,0.0045935
2,2,1960,18,0.00297675
2,2,1961,18,0.00524674999999999
2,2,1962,18,0.00225699999999998
2,2,1963,18,0.00440100000000002
2,2,1964,18,0.00180574999999997
2,2,1965,18,0.00265600000000002
2,2,1966,18,0.00527524999999998
2,2,1967,18,0.00612325
2,2,1968,18,0.00445375000000001
2,2,1969,18,0.00730575000000003
2,2,1970,18,0.00458424999999998
2,2,1971,18,0.01169275
2,2,1972,18,0.01119375
2,2,1973,18,0.00461025000000001
2,2,1974,18,0.00701350000000003
2,2,1975,18,0.00676000000000002
2,2,1976,18,0.0107355
2,2,1977,18,0.005576
2,2,1978,18,0.00327599999999997
2,2,1979,18,0.010498
2,2,1980,18,0.01098425
2,2,1981,18,0.01698775
2,2,1982,18,0.0142615
2,2,1983,18,0.00878674999999998
2,2,1984,18,0.0096705
2,2,1985,18,0.0100905
2,2,1986,18,0.014744
2,2,1987,18,0.0140335
2,2,1988,18,0.020313
2,2,1989,18,0.012269
2,2,1990,18,0.01282475
2,2,1991,18,0.01021525
2,2,1992,18,0.0127165
2,2,1993,18,0.00834749999999998
2,2,1994,18,0.01422625
2,2,1995,18,0.00979774999999997
2,2,1996,18,0.01205025
2,2,1997,18,0.01212325
2,2,1998,18,0.0225495
2,2,1999,18,0.02683125
2,2,2000,18,0.0343865
2,2,2001,18,0.05047525
2,2,2002,18,0.0569705
2,2,2003,18,0.067821
2,2,2004,18,0.08299675
2,2,2005,18,0.06831075
2,2,2006,18,0.1088025
2,2,2007,18,0.122661
2,2,2008,18,0.094181
2,2,2009,18,0.0730495
2,2,2010,18,0.059225
2,2,2011,18,0.07607375
2,2,2012,18,0.08111125
2,2,2013,18,0.08115725
2,2,2014,18,0.089176
2,2,2015,18,0.10164675
2,2,2016,18,0.0823975
2,2,2017,18,0.08067375
2,2,2018,18,0.101802
2,2,2019,18,0.08027075
2,2,2020,18,0.07743925
2,2,2021,18,0.07302875
2,2,2022,18,0.06954475
2,2,2023,18,0.073266
2,2,1952,19,2.25000000000919e-06
2,2,1953,19,1.22500000000192e-05
2,2,1954,19,0.000997250000000005
2,2,1955,19,0.00383
2,2,1956,19,0.00338150000000004
2,2,1957,19,0.001444
2,2,1958,19,0.00286275000000002
2,2,1959,19,0.00458975
2,2,1960,19,0.00297449999999999
2,2,1961,19,0.00524350000000001
2,2,1962,19,0.00225524999999999
2,2,1963,19,0.00439575000000003
2,2,1964,19,0.00180325000000003
2,2,1965,19,0.00265274999999998
2,2,1966,19,0.00527149999999998
2,2,1967,19,0.00612050000000003
2,2,1968,19,0.00445299999999998
2,2,1969,19,0.00730975
2,2,1970,19,0.00458500000000001
2,2,1971,19,0.01170775
2,2,1972,19,0.01120575
2,2,1973,19,0.00460875000000005
2,2,1974,19,0.00701200000000002
2,2,1975,19,0.00675625000000002
2,2,1976,19,0.010732
2,2,1977,19,0.00557174999999999
2,2,1978,19,0.00327074999999999
2,2,1979,19,0.010492
2,2,1980,19,0.0109795
2,2,1981,19,0.01698775
2,2,1982,19,0.0142575
2,2,1983,19,0.00878299999999999
2,2,1984,19,0.00966750000000005
2,2,1985,19,0.01008025
2,2,1986,19,0.01473575
2,2,1987,19,0.0140245
2,2,1988,19,0.020295
2,2,1989,19,0.0122545
2,2,1990,19,0.01281275
2,2,1991,19,0.01020675
2,2,1992,19,0.01271025
2,2,1993,19,0.00833525000000002
2,2,1994,19,0.01420775
2,2,1995,19,0.00978424999999999
2,2,1996,19,0.01203375
2,2,1997,19,0.012108
2,2,1998,19,0.02252275
2,2,1999,19,0.02679825
2,2,2000,19,0.034342
2,2,2001,19,0.05042325
2,2,2002,19,0.0569085
2,2,2003,19,0.0677725
2,2,2004,19,0.08292125
2,2,2005,19,0.06825925
2,2,2006,19,0.10873
2,2,2007,19,0.12259575
2,2,2008,19,0.094098
2,2,2009,19,0.07296975
2,2,2010,19,0.059168
2,2,2011,19,0.07599625
2,2,2012,19,0.08103225
2,2,2013,19,0.08108275
2,2,2014,19,0.089079
2,2,2015,19,0.1015505
2,2,2016,19,0.082311
2,2,2017,19,0.08057125
2,2,2018,19,0.10167975
2,2,2019,19,0.08018575
2,2,2020,19,0.0773765
2,2,2021,19,0.0729715
2,2,2022,19,0.06948025
2,2,2023,19,0.07320625
